Emission Type,Region,Year,Value
Fluorinated gases,Arizona,2012,2.4940997281676096
Fluorinated gases,Arizona,2013,2.1468616232275055
Fluorinated gases,Arizona,2014,2.1922730934058365
Fluorinated gases,Arizona,2015,2.0874296325168573
Fluorinated gases,Arizona,2016,1.9701930205350793
Fluorinated gases,Arizona,2017,1.8658941231846595
Fluorinated gases,Arizona,2018,2.1697716169570387
Fluorinated gases,Arizona,2019,2.064232851555491
Fluorinated gases,Arizona,2020,2.6506935478867755
Fluorinated gases,Arizona,2021,2.783906866895654
Fluorinated gases,Arizona,2022,2.7518401196989863
Land use and forestry carbon stock change,Arizona,1990,3.2365456292621664
Land use and forestry carbon stock change,Arizona,1991,2.262982756981603
Land use and forestry carbon stock change,Arizona,1992,3.9158421489441504
Land use and forestry carbon stock change,Arizona,1993,1.893333572151394
Land use and forestry carbon stock change,Arizona,1994,3.192528008089462
Land use and forestry carbon stock change,Arizona,1995,1.9712326649901584
Land use and forestry carbon stock change,Arizona,1996,2.1793382964894863
Land use and forestry carbon stock change,Arizona,1997,3.472925918744348
Land use and forestry carbon stock change,Arizona,1998,2.8610359626510697
Land use and forestry carbon stock change,Arizona,1999,2.9102932290747923
Land use and forestry carbon stock change,Arizona,2000,3.658844151920512
Land use and forestry carbon stock change,Arizona,2001,2.4344872633415124
Land use and forestry carbon stock change,Arizona,2002,2.8575888999277814
Land use and forestry carbon stock change,Arizona,2003,2.82589972162071
Land use and forestry carbon stock change,Arizona,2004,3.747406287492425
Land use and forestry carbon stock change,Arizona,2005,3.087040286403201
Land use and forestry carbon stock change,Arizona,2006,3.181019157239962
Land use and forestry carbon stock change,Arizona,2007,3.83591705977948
Land use and forestry carbon stock change,Arizona,2008,3.6010141450305424
Land use and forestry carbon stock change,Arizona,2009,3.5339602093549445
Land use and forestry carbon stock change,Arizona,2010,3.614576313217788
Land use and forestry carbon stock change,Arizona,2011,3.9734524035747087
Land use and forestry carbon stock change,Arizona,2012,3.270394877412824
Land use and forestry carbon stock change,Arizona,2013,3.859135863918787
Land use and forestry carbon stock change,Arizona,2014,3.747198847214742
Land use and forestry carbon stock change,Arizona,2015,4.136550057063005
Land use and forestry carbon stock change,Arizona,2016,3.3975216248991753
Land use and forestry carbon stock change,Arizona,2017,3.140687525715479
Land use and forestry carbon stock change,Arizona,2018,3.868089585683392
Land use and forestry carbon stock change,Arizona,2019,2.3221940808633055
Land use and forestry carbon stock change,Arizona,2020,3.211176323004418
Land use and forestry carbon stock change,Arizona,2021,2.2923749868517778
Land use and forestry carbon stock change,Arizona,2022,2.5331348270278817
Net total,Arizona,1990,84.26260582982175
Net total,Arizona,1991,83.00807570175472
Net total,Arizona,1992,88.47975528720026
Net total,Arizona,1993,88.86437826200446
Net total,Arizona,1994,93.3335139121387
Net total,Arizona,1995,87.5442951457832
Net total,Arizona,1996,89.75741039688202
Net total,Arizona,1997,95.9386886152861
Net total,Arizona,1998,99.26695177845272
Net total,Arizona,1999,103.69885997866376
Net total,Arizona,2000,109.349252061949
Net total,Arizona,2001,110.07442430242396
Net total,Arizona,2002,110.56998470036484
Net total,Arizona,2003,112.56162182160804
Net total,Arizona,2004,120.75415035893565
Net total,Arizona,2005,121.0171090946532
Net total,Arizona,2006,124.1376813558306
Net total,Arizona,2007,126.5384010340377
Net total,Arizona,2008,126.78570832443135
Net total,Arizona,2009,116.52113822247938
Net total,Arizona,2010,121.0139666937157
Net total,Arizona,2011,118.56733290173575
Net total,Arizona,2012,115.77919386459897
Net total,Arizona,2013,119.16047331327223
Net total,Arizona,2014,118.2876598833951
Net total,Arizona,2015,116.83399039111336
Net total,Arizona,2016,111.18483975633838
Net total,Arizona,2017,110.30049653506391
Net total,Arizona,2018,115.82293087753712
Net total,Arizona,2019,112.43965198570058
Net total,Arizona,2020,101.0063752198896
Net total,Arizona,2021,103.23821951651078
Net total,Arizona,2022,101.80607666249
Gross total,Arizona,1990,80.43484820818347
Gross total,Arizona,1991,80.18494375228818
Gross total,Arizona,1992,83.98543815016156
Gross total,Arizona,1993,86.23845795898607
Gross total,Arizona,1994,89.29638242921058
Gross total,Arizona,1995,84.55783385366496
Gross total,Arizona,1996,86.30646652889565
Gross total,Arizona,1997,91.27057953454155
Gross total,Arizona,1998,94.96388045130723
Gross total,Arizona,1999,99.2338255179898
Gross total,Arizona,2000,104.09429458872935
Gross total,Arizona,2001,105.9876976039424
Gross total,Arizona,2002,105.54028644153696
Gross total,Arizona,2003,107.72947777172466
Gross total,Arizona,2004,114.96006666620588
Gross total,Arizona,2005,115.7256831539072
Gross total,Arizona,2006,118.7165876372752
Gross total,Arizona,2007,120.4759610951324
Gross total,Arizona,2008,120.80669040625548
Gross total,Arizona,2009,110.31580818631566
Gross total,Arizona,2010,114.97652975695416
Gross total,Arizona,2011,111.3923845541504
Gross total,Arizona,2012,109.62791306069911
Gross total,Arizona,2013,112.87888321202315
Gross total,Arizona,2014,111.99950090608114
Gross total,Arizona,2015,110.39408349008336
Gross total,Arizona,2016,105.4575299256698
Gross total,Arizona,2017,104.80545731767336
Gross total,Arizona,2018,109.4936889463332
Gross total,Arizona,2019,107.72971665536012
Gross total,Arizona,2020,94.74812288660588
Gross total,Arizona,2021,97.90700203215984
Gross total,Arizona,2022,96.34123399378063
Carbon dioxide,Arkansas,1990,54.1325454188393
Carbon dioxide,Arkansas,1991,52.85684370287462
Carbon dioxide,Arkansas,1992,54.87268840458286
Carbon dioxide,Arkansas,1993,53.91002135097526
Carbon dioxide,Arkansas,1994,57.66368602865076
Carbon dioxide,Arkansas,1995,61.15223884036443
Carbon dioxide,Arkansas,1996,63.59042314499852
Carbon dioxide,Arkansas,1997,62.5664178041477
Carbon dioxide,Arkansas,1998,64.1638884901373
Carbon dioxide,Arkansas,1999,65.99155402565587
Carbon dioxide,Arkansas,2000,66.73552085958198
Carbon dioxide,Arkansas,2001,65.52346374514372
Carbon dioxide,Arkansas,2002,63.771660663662416
Carbon dioxide,Arkansas,2003,65.1293248829268
Carbon dioxide,Arkansas,2004,64.98827045496508
Carbon dioxide,Arkansas,2005,63.53667241781487
Carbon dioxide,Arkansas,2006,66.39549667749057
Carbon dioxide,Arkansas,2007,67.48199330474125
Carbon dioxide,Arkansas,2008,67.27256169052917
Carbon dioxide,Arkansas,2009,64.17659558580002
Carbon dioxide,Arkansas,2010,68.90066587682583
Carbon dioxide,Arkansas,2011,69.97008114727079
Carbon dioxide,Arkansas,2012,69.29077016351452
Carbon dioxide,Arkansas,2013,70.93982585794753
Carbon dioxide,Arkansas,2014,71.73657680167099
Carbon dioxide,Arkansas,2015,61.42857808756766
Carbon dioxide,Arkansas,2016,64.27900742464529
Carbon dioxide,Arkansas,2017,66.13973784495717
Carbon dioxide,Arkansas,2018,72.72922758963492
Carbon dioxide,Arkansas,2019,66.9690070010685
Carbon dioxide,Arkansas,2020,56.46657112746006
Carbon dioxide,Arkansas,2021,64.08661276293245
Carbon dioxide,Arkansas,2022,65.61883298443253
Methane,Arkansas,1990,19.29265964081906
Methane,Arkansas,1991,20.75363575931252
Methane,Arkansas,1992,19.09949864332408
Methane,Arkansas,1993,19.91266639746305
Methane,Arkansas,1994,20.25769599621091
Methane,Arkansas,1995,19.731423935250312
Methane,Arkansas,1996,20.023380279458134
Methane,Arkansas,1997,19.185669643152327
Methane,Arkansas,1998,19.651636601210512
Methane,Arkansas,1999,19.13735319483594
Methane,Arkansas,2000,19.28950429481519
Methane,Arkansas,2001,17.61183421278654
Methane,Arkansas,2002,18.183070773029108
Methane,Arkansas,2003,17.30293763169948
Methane,Arkansas,2004,18.630340742800055
Methane,Arkansas,2005,20.192121194362567
Methane,Arkansas,2006,18.902806323281215
Methane,Arkansas,2007,18.796854043317992
Methane,Arkansas,2008,18.81333410163692
Methane,Arkansas,2009,20.746392580811666
Methane,Arkansas,2010,23.708918868874385
Methane,Arkansas,2011,21.892513597134293
Methane,Arkansas,2012,21.13060023926235
Methane,Arkansas,2013,18.88125155465632
Methane,Arkansas,2014,20.261322428202124
Methane,Arkansas,2015,20.252982039933368
Methane,Arkansas,2016,20.60661953662464
Methane,Arkansas,2017,19.00721943114144
Methane,Arkansas,2018,20.13136425930853
Methane,Arkansas,2019,17.302958519855068
Methane,Arkansas,2020,17.26075212885572
Methane,Arkansas,2021,17.17755051989105
Methane,Arkansas,2022,16.926517858752543
Nitrous oxide,Arkansas,1990,6.8209052634137235
Nitrous oxide,Arkansas,1991,6.93278947359078
Nitrous oxide,Arkansas,1992,7.0710144760958595
Nitrous oxide,Arkansas,1993,7.185217198037965
Nitrous oxide,Arkansas,1994,7.031926737403585
Nitrous oxide,Arkansas,1995,7.331785327134157
Nitrous oxide,Arkansas,1996,7.210194210248394
Nitrous oxide,Arkansas,1997,7.421837736275457
Nitrous oxide,Arkansas,1998,7.880560209195968
Nitrous oxide,Arkansas,1999,7.4589882581077
Nitrous oxide,Arkansas,2000,7.730496304008016
Nitrous oxide,Arkansas,2001,8.141757487925494
Nitrous oxide,Arkansas,2002,7.4956817989871425
Nitrous oxide,Arkansas,2003,8.186976364024794
Nitrous oxide,Arkansas,2004,7.790605304989661
Nitrous oxide,Arkansas,2005,7.085275656708505
Nitrous oxide,Arkansas,2006,7.946289651511935
Nitrous oxide,Arkansas,2007,7.949676306873952
Nitrous oxide,Arkansas,2008,7.702706237415463
Nitrous oxide,Arkansas,2009,7.479255774653092
Nitrous oxide,Arkansas,2010,7.321618484150243
Nitrous oxide,Arkansas,2011,7.887021502069525
Nitrous oxide,Arkansas,2012,7.649172217454921
Nitrous oxide,Arkansas,2013,7.784506066323415
Nitrous oxide,Arkansas,2014,8.129550860585121
Nitrous oxide,Arkansas,2015,7.635140900502036
Nitrous oxide,Arkansas,2016,7.295435678127475
Nitrous oxide,Arkansas,2017,7.295855941437675
Nitrous oxide,Arkansas,2018,7.821922495478079
Nitrous oxide,Arkansas,2019,7.6431328722872705
Nitrous oxide,Arkansas,2020,6.97110061357991
Nitrous oxide,Arkansas,2021,7.0705499674696934
Nitrous oxide,Arkansas,2022,6.945139561065412
Fluorinated gases,Arkansas,1990,1.786645454346327
Fluorinated gases,Arkansas,1991,1.7741277041481756
Fluorinated gases,Arkansas,1992,1.7845887560313205
Fluorinated gases,Arkansas,1993,1.8218966147258
Fluorinated gases,Arkansas,1994,1.9311760804698548
Fluorinated gases,Arkansas,1995,2.3067886439997873
Fluorinated gases,Arkansas,1996,2.585983872386363
Fluorinated gases,Arkansas,1997,2.8934717373063803
Fluorinated gases,Arkansas,1998,3.17813925831679
Fluorinated gases,Arkansas,1999,3.550842868216818
Fluorinated gases,Arkansas,2000,3.7231272361283865
Fluorinated gases,Arkansas,2001,3.903715053956892
Fluorinated gases,Arkansas,2002,4.1285877326978415
Fluorinated gases,Arkansas,2003,4.361121243949041
Fluorinated gases,Arkansas,2004,4.204021725637605
Fluorinated gases,Arkansas,2005,1.3658765821551038
Fluorinated gases,Arkansas,2006,1.4260490436431568
Fluorinated gases,Arkansas,2007,1.4872077254635678
Fluorinated gases,Arkansas,2008,1.568365774900799
Fluorinated gases,Arkansas,2009,1.8435007266166497
Fluorinated gases,Arkansas,2010,1.9014810515160732
Fluorinated gases,Arkansas,2011,2.0095602062485285
Fluorinated gases,Arkansas,2012,1.7050665327610273
Fluorinated gases,Arkansas,2013,1.7210462226146852
Fluorinated gases,Arkansas,2014,1.7228205161532075
Fluorinated gases,Arkansas,2015,1.8231795237840511
Fluorinated gases,Arkansas,2016,1.8294210820689376
Fluorinated gases,Arkansas,2017,1.910307659984034
Fluorinated gases,Arkansas,2018,1.924295132557505
Fluorinated gases,Arkansas,2019,1.864746823274042
Fluorinated gases,Arkansas,2020,2.1459650441163185
Fluorinated gases,Arkansas,2021,2.2164845668343363
Fluorinated gases,Arkansas,2022,2.2754033514532757
Land use and forestry carbon stock change,Arkansas,1990,-54.6929628129716
Land use and forestry carbon stock change,Arkansas,1991,-53.67705755902516
Land use and forestry carbon stock change,Arkansas,1992,-53.17788189926134
Land use and forestry carbon stock change,Arkansas,1993,-52.45569235026992
Land use and forestry carbon stock change,Arkansas,1994,-51.678457220208074
Land use and forestry carbon stock change,Arkansas,1995,-50.39726428539828
Land use and forestry carbon stock change,Arkansas,1996,-50.13949323825081
Land use and forestry carbon stock change,Arkansas,1997,-49.063356276004704
Land use and forestry carbon stock change,Arkansas,1998,-47.82291047131571
Land use and forestry carbon stock change,Arkansas,1999,-46.842546414014286
Land use and forestry carbon stock change,Arkansas,2000,-46.112411928456034
Land use and forestry carbon stock change,Arkansas,2001,-44.870075188576955
Land use and forestry carbon stock change,Arkansas,2002,-44.35105512942732
Land use and forestry carbon stock change,Arkansas,2003,-43.29667456281426
Land use and forestry carbon stock change,Arkansas,2004,-42.15261463867911
Land use and forestry carbon stock change,Arkansas,2005,-41.364437646760166
Land use and forestry carbon stock change,Arkansas,2006,-39.70234796714869
Land use and forestry carbon stock change,Arkansas,2007,-38.53299128842834
Land use and forestry carbon stock change,Arkansas,2008,-37.2941561021192
Land use and forestry carbon stock change,Arkansas,2009,-36.36843058891736
Land use and forestry carbon stock change,Arkansas,2010,-36.17693303773827
Land use and forestry carbon stock change,Arkansas,2011,-36.31094576547106
Land use and forestry carbon stock change,Arkansas,2012,-35.62445858697795
Land use and forestry carbon stock change,Arkansas,2013,-35.93511955955526
Land use and forestry carbon stock change,Arkansas,2014,-35.80092038330221
Land use and forestry carbon stock change,Arkansas,2015,-35.996453443109246
Land use and forestry carbon stock change,Arkansas,2016,-36.47009359267394
Land use and forestry carbon stock change,Arkansas,2017,-36.12526255794979
Land use and forestry carbon stock change,Arkansas,2018,-37.60534804916953
Land use and forestry carbon stock change,Arkansas,2019,-35.7332453986761
Land use and forestry carbon stock change,Arkansas,2020,-35.1262016193392
Land use and forestry carbon stock change,Arkansas,2021,-34.93205584855514
Land use and forestry carbon stock change,Arkansas,2022,-34.244256809232446
Net total,Arkansas,1990,27.339792964446815
Net total,Arkansas,1991,28.64033908090093
Net total,Arkansas,1992,29.649908380772786
Net total,Arkansas,1993,30.37410921093215
Net total,Arkansas,1994,35.20602762252703
Net total,Arkansas,1995,40.1249724613504
Net total,Arkansas,1996,43.270488268840595
Net total,Arkansas,1997,43.00404064487716
Net total,Arkansas,1998,47.05131408754485
Net total,Arkansas,1999,49.29619193280204
Net total,Arkansas,2000,51.36623676607754
Net total,Arkansas,2001,50.31069531123567
Net total,Arkansas,2002,49.22794583894918
Net total,Arkansas,2003,51.68368555978584
Net total,Arkansas,2004,53.46062358971328
Net total,Arkansas,2005,50.81550820428089
Net total,Arkansas,2006,54.968293728778185
Net total,Arkansas,2007,57.18274009196842
Net total,Arkansas,2008,58.06281170236316
Net total,Arkansas,2009,57.87731407896406
Net total,Arkansas,2010,65.65575124362826
Net total,Arkansas,2011,65.44823068725208
Net total,Arkansas,2012,64.15115056601486
Net total,Arkansas,2013,63.391510141986686
Net total,Arkansas,2014,66.04935022330923
Net total,Arkansas,2015,55.14342710867787
Net total,Arkansas,2016,57.54039012879239
Net total,Arkansas,2017,58.227858319570515
Net total,Arkansas,2018,65.00146142780949
Net total,Arkansas,2019,58.04659981780879
Net total,Arkansas,2020,47.7181872946728
Net total,Arkansas,2021,55.61914196857238
Net total,Arkansas,2022,57.521636946471325
Gross total,Arkansas,1990,79.45572386223614
Gross total,Arkansas,1991,79.73935101698217
Gross total,Arkansas,1992,80.23422127026939
Gross total,Arkansas,1993,80.18753318394982
Gross total,Arkansas,1994,84.11291324664424
Gross total,Arkansas,1995,87.35146537703416
Gross total,Arkansas,1996,89.94398246024262
Gross total,Arkansas,1997,88.28256744998667
Gross total,Arkansas,1998,90.75577309200644
Gross total,Arkansas,1999,91.66947635039004
Gross total,Arkansas,2000,92.77750563773922
Gross total,Arkansas,2001,90.3162759186385
Gross total,Arkansas,2002,88.45480592197433
Gross total,Arkansas,2003,89.39519494649858
Gross total,Arkansas,2004,90.25678895735231
Gross total,Arkansas,2005,89.69278790443188
Gross total,Arkansas,2006,92.00585975928335
Gross total,Arkansas,2007,92.93741052479196
Gross total,Arkansas,2008,92.58149898556884
Gross total,Arkansas,2009,91.33285209964596
Gross total,Arkansas,2010,98.70154899413792
Gross total,Arkansas,2011,98.54241722270348
Gross total,Arkansas,2012,96.92575803180482
Gross total,Arkansas,2013,96.28650540274116
Gross total,Arkansas,2014,98.879900869393
Gross total,Arkansas,2015,88.1215639801845
Gross total,Arkansas,2016,90.83609040263448
Gross total,Arkansas,2017,91.17021203124897
Gross total,Arkansas,2018,99.42245289413798
Gross total,Arkansas,2019,90.68167507441684
Gross total,Arkansas,2020,79.49028610466412
Gross total,Arkansas,2021,87.01698999071651
Gross total,Arkansas,2022,88.29261865944208
Carbon dioxide,California,1990,352.75538958741134
Carbon dioxide,California,1991,341.68046751288335
Carbon dioxide,California,1992,354.23875057700224
Carbon dioxide,California,1993,342.7579091782932
Carbon dioxide,California,1994,356.32843435007936
